Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
XEBRA – Military satellite communications service,https://www.youtube.com/watch?v=_LuMoLzHyTE,0.007244,0.007942,0.075985,0.490638,0.007989,1.166730,2017-03-13 10:07:28,92,0.0129,51.0000,0.0134,3943,51,0,2,53,208979
"Verde, Satellite based Analytics for next level Precision Farming",https://www.youtube.com/watch?v=fIQG78_UjQc,0.007111,0.007918,0.086004,0.488935,0.008549,1.245181,2019-01-31 13:57:12,84,0.0128,43.0000,0.0134,3350,43,0,2,45,150750
CLASS: Airbus improves the safety of airborne drone traffic,https://www.youtube.com/watch?v=wqXf5ae3-o0,0.006744,0.007881,0.154970,0.474038,0.003646,0.515950,2018-12-10 10:28:59,187,0.0127,18.0000,0.0134,1415,18,0,1,19,26885
WorldDEM,https://www.youtube.com/watch?v=iXuv81drPQs,0.006046,0.007205,0.180537,0.468158,0.004389,0.619530,2020-07-10 09:49:13,102,0.0104,14.0000,0.0134,1341,14,0,4,18,24138
Airbus-built Bartolomeo Platform for the International Space Station,https://www.youtube.com/watch?v=OGjYUgZr88k,0.007572,0.007718,0.050434,0.495004,0.021035,3.104138,2020-01-27 11:34:09,204,0.0122,88.0000,0.0134,7231,88,0,9,97,701407
Airbus C295 successfully performs wet contacts as a tanker,https://www.youtube.com/watch?v=8EhUsytP1Is,0.009118,0.008059,0.027499,0.497417,0.041517,6.166991,2020-02-13 15:24:25,33,0.0133,190.0000,0.0134,14260,190,0,1,191,2723660
A330 MRTT Full Flight Simulator,https://www.youtube.com/watch?v=-Fs2PwfichU,0.008389,0.007967,0.035705,0.496520,0.025531,3.794576,2018-11-21 15:26:32,57,0.0131,137.0000,0.0134,10478,137,0,3,140,1466920
Airbus Military aircraft inspection and maintenance,https://www.youtube.com/watch?v=S8TeNQClcT8,0.007855,0.007915,0.046052,0.495196,0.020021,2.976275,2019-05-29 14:38:06,132,0.0129,99.0000,0.0133,7656,99,0,3,102,780912
Press Launch of new Mars Yard,https://www.youtube.com/watch?v=zRsXDhKg3Og,0.006676,0.007987,0.346574,0.375000,0.000450,0.050802,2014-04-09 07:56:12,204,0.0133,3.0000,0.0133,226,3,0,0,3,678
Orion ESM - Test of the engine gimbal system,https://www.youtube.com/watch?v=mf37BUmx-2M,0.007193,0.007842,0.073870,0.490982,0.009697,1.437284,2018-07-18 13:28:39,164,0.0128,53.0000,0.0133,4150,53,0,2,55,228250
Joining Airbus CyberSecurity,https://www.youtube.com/watch?v=1HCvFs9JSbI,0.006790,0.007813,0.125311,0.481023,0.005204,0.758576,2019-05-07 14:48:33,100,0.0127,25.0000,0.0132,1968,25,0,1,26,51168
AERO SatCom,https://www.youtube.com/watch?v=j6anJLolG7s,0.007120,0.007776,0.075985,0.490633,0.008097,1.207982,2017-04-27 11:11:13,126,0.0127,51.0000,0.0132,4028,51,0,2,53,213484
Airbus-built telecom satellite SES-10,https://www.youtube.com/watch?v=lend-AuwOjY,0.007093,0.007083,0.053239,0.495366,0.015614,2.352808,2017-03-30 14:05:41,157,0.0104,82.0000,0.0131,7911,82,0,22,104,822744
A400M Royal Malaysian Air Force painting process,https://www.youtube.com/watch?v=deftFSesdrA,0.011143,0.007701,0.016777,0.498890,0.044235,6.725846,2015-02-03 15:02:47,151,0.0125,348.0000,0.0131,27901,348,0,18,366,10211766
Optimise nitrogen input thanks to satellite data - Farmstar,https://www.youtube.com/watch?v=-kdied2Awug,0.006937,0.007890,0.110774,0.483871,0.005717,0.845312,2019-01-10 12:41:29,137,0.0131,30.0000,0.0131,2292,30,0,0,30,68760
Network for the Sky: Airbus successfully tests stratospheric 4G/5G communications with balloon,https://www.youtube.com/watch?v=VdZEhGalpQk,0.006586,0.007572,0.125311,0.481252,0.004969,0.734735,2018-09-26 14:40:13,31,0.0121,25.0000,0.0130,2070,25,0,2,27,55890
Fortion® Massive Intelligence Overview,https://www.youtube.com/watch?v=9sSb3U6r5VE,0.006586,0.007883,0.259930,0.437500,0.003628,0.488865,2023-06-07 09:33:44,81,0.0130,7.0000,0.0130,539,7,0,0,7,3773
16. How to build an A400M - Digital tools ensure high quality,https://www.youtube.com/watch?v=b3_MMQGRauc,0.006816,0.007701,0.103716,0.485485,0.006658,0.997876,2019-04-03 08:52:42,47,0.0126,33.0000,0.0130,2623,33,0,1,34,89182
"SKY Brasil-1, an Airbus-built telecommunication satellite for DIRECT TV",https://www.youtube.com/watch?v=3jU7SklJK2E,0.006639,0.007554,0.113373,0.483751,0.004698,0.702374,2017-02-15 08:40:21,151,0.0121,29.0000,0.0130,2392,29,0,2,31,74152
Thomas Pesquet visited Airbus Space Systems in Toulouse,https://www.youtube.com/watch?v=6xNrlmj6wRE,0.007707,0.007806,0.048333,0.494681,0.015267,2.331684,2018-01-08 11:47:54,109,0.0130,93.0000,0.0130,7178,93,0,0,93,667554
SMART MRTT - Refuelling goes automatic,https://www.youtube.com/watch?v=FQMscNisUVM,0.014323,0.007618,0.011003,0.499475,0.150962,23.267014,2020-12-01 13:57:56,297,0.0123,577.0000,0.0130,47008,577,0,32,609,28627872
Why work for Secure Communications?,https://www.youtube.com/watch?v=jKytKZWzLwY,0.006755,0.007811,0.140502,0.477273,0.004128,0.608360,2019-02-26 09:54:13,180,0.0130,21.0000,0.0130,1621,21,0,0,21,34041
First A330 MRTT to the French Air Force,https://www.youtube.com/watch?v=cnFj5rfVaRA,0.010533,0.007658,0.018654,0.498616,0.057595,8.868518,2018-11-13 14:33:10,121,0.0125,306.0000,0.0129,24560,306,0,12,318,7810080
"C295W Airdropping of containers in Paraná, Argentine",https://www.youtube.com/watch?v=D2mGPhn-gX4,0.006145,0.007343,0.244136,0.445162,0.001304,0.181773,2015-12-14 12:03:01,29,0.0115,8.0000,0.0129,697,8,0,1,9,6273
9. How to build an A400M - Hydraulic lines,https://www.youtube.com/watch?v=rSywDCQllrA,0.006659,0.007626,0.122068,0.481720,0.005071,0.758902,2018-11-22 09:16:39,58,0.0124,26.0000,0.0129,2095,26,0,1,27,56565
Live from ILA 2022 with Florian Taitsch interview to Bruno Fichefeux,https://www.youtube.com/watch?v=ODEjPZsONxY,0.006527,0.007790,0.259930,0.437500,0.002763,0.375817,2022-06-27 10:33:22,177,0.0129,7.0000,0.0129,544,7,0,0,7,3808
Discover Earth Monitor,https://www.youtube.com/watch?v=84G0mCAlRVk,0.006766,0.007759,0.125311,0.480769,0.005038,0.752935,2019-05-21 09:15:28,1666,0.0129,25.0000,0.0129,1943,25,0,0,25,48575
Reaching the stars is our business - Airbus Telecom Satellites,https://www.youtube.com/watch?v=Te3qptOwTK4,0.007064,0.007610,0.070931,0.491450,0.009790,1.498013,2018-03-14 15:05:18,115,0.0124,56.0000,0.0128,4514,56,0,2,58,261812
Eurostar Neo,https://www.youtube.com/watch?v=pPxv3WfpWto,0.006917,0.007644,0.086004,0.488782,0.006863,1.045560,2017-06-22 07:49:07,97,0.0125,43.0000,0.0128,3428,43,0,1,44,150832
Flight Display A400M Farnborough 2016,https://www.youtube.com/watch?v=1MWxWyEzgUk,0.006845,0.007660,0.097592,0.486486,0.005120,0.783149,2016-07-22 08:04:54,131,0.0127,36.0000,0.0127,2830,36,0,0,36,101880
Climate Change: the New Landscapes of Greenland,https://www.youtube.com/watch?v=BJIU6RyvLcs,0.006356,0.007698,0.366204,0.333333,0.001549,0.163119,2023-10-19 07:59:34,170,0.0127,2.0000,0.0127,158,2,0,0,2,316
C295 ISR,https://www.youtube.com/watch?v=FGRA4vGI7r0,0.014544,0.007458,0.010752,0.499424,0.083143,13.122307,2016-03-29 09:59:39,31,0.0121,593.0000,0.0127,48927,593,0,26,619,30285813
Orion ESM being moved into cleanroom in Bremen,https://www.youtube.com/watch?v=2NMzadk3JRk,0.006897,0.007605,0.086004,0.488636,0.006157,0.952873,2016-08-31 13:10:53,137,0.0126,43.0000,0.0126,3405,43,0,0,43,146415
System architect at Airbus Secure Communications,https://www.youtube.com/watch?v=IojP_vAlOIY,0.006399,0.007572,0.230259,0.450000,0.002026,0.290578,2019-09-11 11:00:36,60,0.0126,9.0000,0.0126,717,9,0,0,9,6453
SpaceDataHighway - Interview Evert Dudok,https://www.youtube.com/watch?v=gkBDHDbQ5Ao,0.006201,0.007270,0.180537,0.467083,0.002112,0.317094,2016-01-30 10:30:02,246,0.0117,14.0000,0.0125,1201,14,0,1,15,18015
Live from ILA Berlin 2022   Interview with Marc Steckling,https://www.youtube.com/watch?v=2LBOt4_XWBE,0.006335,0.007556,0.259930,0.437500,0.002763,0.387562,2022-06-27 10:36:01,242,0.0125,7.0000,0.0125,561,7,0,0,7,3927
Interview Lionel Marciano - Operating Marketing manager - Airport Security,https://www.youtube.com/watch?v=KIb0ibj_POM,0.006303,0.007523,0.298627,0.416667,0.001255,0.167746,2019-11-27 10:30:14,77,0.0125,5.0000,0.0125,401,5,0,0,5,2005
Fortion® TacticalC2: The Forces’ Command Software,https://www.youtube.com/watch?v=lpG-vTkgKIY,0.006858,0.007316,0.070008,0.491690,0.012261,1.939326,2019-08-22 11:45:59,147,0.0118,57.0000,0.0124,4824,57,0,3,60,289440
FCAS System of Systems,https://www.youtube.com/watch?v=Zdo5EKlcfYc,0.022137,0.007245,0.006361,0.499906,0.229004,36.995237,2019-06-18 14:20:11,149,0.0116,1100.0000,0.0124,94425,1100,0,68,1168,110288400
How Airbus Earth Observation data & services support society,https://www.youtube.com/watch?v=621AVSRM0AE,0.006677,0.007345,0.087470,0.488515,0.006958,1.102911,2017-10-17 07:40:23,395,0.0120,42.0000,0.0123,3487,42,0,1,43,149941
Orion ESM - Service module for NASA's spacecraft Orion,https://www.youtube.com/watch?v=CnJ0wtxJHUs,0.006445,0.007397,0.136326,0.478261,0.003513,0.547404,2017-06-27 07:43:10,53,0.0123,22.0000,0.0123,1792,22,0,0,22,39424
A400M Germany Complete Process,https://www.youtube.com/watch?v=AIX7LNn9PSk,0.012273,0.007242,0.013966,0.499042,0.053512,8.737667,2014-12-18 16:02:22,184,0.0118,434.0000,0.0122,36657,434,0,14,448,16422336
Radar Tasking and Archive,https://www.youtube.com/watch?v=7c3Z26qZWPs,0.006278,0.007399,0.197304,0.461538,0.004385,0.662488,2022-05-23 15:51:40,321,0.0122,12.0000,0.0122,982,12,0,0,12,11784
BLR: over 10 years of successful deployments,https://www.youtube.com/watch?v=lCz_tDeN3Rk,0.006416,0.007364,0.136326,0.478261,0.004044,0.633393,2018-08-31 12:49:27,151,0.0122,22.0000,0.0122,1801,22,0,0,22,39622
C295 ISR,https://www.youtube.com/watch?v=uKJJEnidI0U,0.011787,0.007217,0.014948,0.498959,0.056626,9.268418,2016-06-01 13:45:58,35,0.0118,400.0000,0.0122,33963,400,0,14,414,14060682
Pléiades Neo - Trusted Intelligence,https://www.youtube.com/watch?v=SsmgHXrG-zo,0.006899,0.007183,0.062757,0.492802,0.013082,2.118468,2019-02-15 10:26:41,156,0.0116,66.0000,0.0122,5668,66,0,3,69,391092
10. How to build an A400M - The wings arrive,https://www.youtube.com/watch?v=o_NLFUYhNA0,0.006718,0.007319,0.081918,0.489362,0.008535,1.376435,2018-11-29 11:07:29,70,0.0121,46.0000,0.0121,3790,46,0,0,46,174340
Airbus A400M conducts major helicopter refuelling certification campaign,https://www.youtube.com/watch?v=8OWmtMlZEAs,0.010425,0.007155,0.018654,0.498655,0.085566,14.075837,2021-04-19 08:37:52,101,0.0116,306.0000,0.0121,26485,306,0,15,321,8501685
Ready for take-off with Airbus Ground Control Points,https://www.youtube.com/watch?v=Ru5H0f9W25E,0.006212,0.007290,0.197304,0.461538,0.002563,0.391474,2019-07-04 09:19:53,83,0.0121,12.0000,0.0121,993,12,0,0,12,11916
Copernicus - Sentinel 2B,https://www.youtube.com/watch?v=2ipeLZ1jb_I,0.006905,0.007258,0.065764,0.492063,0.009304,1.520002,2017-03-07 10:22:16,118,0.0120,62.0000,0.0120,5146,62,0,0,62,319052
BLR-LTE:  4G Wireless tactical communications system for theatres of operations,https://www.youtube.com/watch?v=WpQCFjIY32M,0.006548,0.007256,0.095726,0.486842,0.005652,0.913849,2017-03-31 08:22:00,101,0.0120,37.0000,0.0120,3072,37,0,0,37,113664
OneAtlas Data Webinar: 3 Easy Ways to Access Satellite Imagery and Global Layers,https://www.youtube.com/watch?v=N80AoT1Z5E0,0.006339,0.007260,0.132419,0.479167,0.005509,0.878175,2020-06-26 13:43:59,2507,0.0120,23.0000,0.0120,1913,23,0,0,23,43999
AgNeo Launch Webinar - Discover everything about AgNeo,https://www.youtube.com/watch?v=UnyZmqFvWZU,0.006093,0.006966,0.128755,0.480461,0.005909,0.948537,2020-03-12 09:08:41,1940,0.0111,24.0000,0.0120,2167,24,0,2,26,56342
Landing a 123-tonne aircraft on just grass? A400M flight tests,https://www.youtube.com/watch?v=hFk8Ea6uSDg,0.052601,0.007476,0.002598,0.500180,7.937480,1323.061829,2025-11-19 08:07:03,277,0.0113,3092.0000,0.0120,273364,3092,0,187,3279,896360556
Maximize the efficiency of medical teams with Unit Alert,https://www.youtube.com/watch?v=zFjZSyfZltE,0.006067,0.007219,0.298627,0.416667,0.000740,0.102920,2015-05-11 06:19:48,48,0.0120,5.0000,0.0120,417,5,0,0,5,2085
Interview to A400M Market Development Manager at Singapore,https://www.youtube.com/watch?v=bM4kBT-VkcE,0.005843,0.006808,0.166660,0.471253,0.002522,0.399217,2016-02-19 13:47:30,92,0.0106,16.0000,0.0120,1504,16,0,2,18,27072
OceanFinder: Near-real time vessel identification and route prediction,https://www.youtube.com/watch?v=1xyhyeIaHog,0.006317,0.007208,0.128755,0.480000,0.005082,0.816768,2019-09-19 06:12:04,98,0.0119,24.0000,0.0119,2009,24,0,0,24,48216
Launch of MEASAT-3b: 61st success in a row for Ariane 5,https://www.youtube.com/watch?v=cNlqIwoaOfk,0.009319,0.006059,0.024980,0.499549,0.036460,6.090822,2014-09-12 14:14:22,266,0.0082,214.0000,0.0119,26144,214,0,98,312,8156928
A400M 360º view!,https://www.youtube.com/watch?v=rSrka7dlLIs,0.007231,0.006998,0.047162,0.495140,0.014079,2.340661,2016-07-13 11:19:33,100,0.0113,96.0000,0.0119,8479,96,0,5,101,856379
"Pléiades Neo, 30cm satellite imagery is coming.",https://www.youtube.com/watch?v=KCUHzhlZJjI,0.005947,0.006957,0.173287,0.469121,0.004484,0.710628,2021-04-05 10:41:03,32,0.0111,15.0000,0.0119,1347,15,0,1,16,21552
C295 The workhorse - 24 hours with the Colombian Air Force.,https://www.youtube.com/watch?v=xmBQ8O3net8,0.020825,0.006862,0.007090,0.499947,0.117741,19.833068,2014-03-21 12:21:36,513,0.0109,969.0000,0.0119,88603,969,0,82,1051,93121753
Interview Samuel Schalk - Cyber Security,https://www.youtube.com/watch?v=iTHp1wUWpCk,0.005972,0.007156,0.346574,0.375000,0.000837,0.105835,2019-11-27 10:29:58,89,0.0119,3.0000,0.0119,253,3,0,0,3,759
A400M - Simultaneous deployment of 80 paratroopers,https://www.youtube.com/watch?v=wyG9m2FMRpM,0.014002,0.006948,0.011615,0.499398,0.117874,19.890827,2019-10-18 09:14:48,77,0.0112,541.0000,0.0118,48346,541,0,31,572,27653912
Airbus: First high power all-electric satellite EUTELSAT 172B,https://www.youtube.com/watch?v=ENVoeputUOs,0.006785,0.007072,0.064983,0.492280,0.009861,1.641859,2017-06-05 07:10:34,139,0.0116,63.0000,0.0118,5411,63,0,1,64,346304
Airbus A400M Refuelling Contacts With Second A400M,https://www.youtube.com/watch?v=ctkwmYm3NPA,0.008213,0.007031,0.031405,0.497057,0.023792,4.003311,2016-11-24 08:10:21,245,0.0115,161.0000,0.0118,13966,161,0,4,165,2304390
"What we do for Ariane 5, ATV and the ISS",https://www.youtube.com/watch?v=YCclqduZghs,0.006170,0.007078,0.144977,0.476190,0.002421,0.392161,2014-07-29 10:42:21,134,0.0118,20.0000,0.0118,1701,20,0,0,20,34020
Airbus Defence and Space at Milipol 2015,https://www.youtube.com/watch?v=dCqaQk0CICc,0.006006,0.007075,0.230259,0.450000,0.001294,0.198186,2015-11-13 21:23:41,84,0.0117,9.0000,0.0117,766,9,0,0,9,6894
A400M Royal Malaysian Air Force first engine run and taxi,https://www.youtube.com/watch?v=xIdkubXb-s8,0.007006,0.007021,0.054252,0.493900,0.009884,1.664045,2015-02-03 15:04:29,56,0.0116,80.0000,0.0117,6903,80,0,1,81,559143
Digital Solutions by Airbus,https://www.youtube.com/watch?v=-XTSzeRuLwg,0.005863,0.006831,0.173287,0.469115,0.002768,0.445555,2018-01-16 14:58:08,152,0.0110,15.0000,0.0117,1368,15,0,1,16,21888
A400M,https://www.youtube.com/watch?v=zeiyNWEdX74,0.006248,0.006774,0.087470,0.488760,0.005722,0.962118,2015-06-12 16:40:13,107,0.0109,42.0000,0.0116,3867,42,0,3,45,174015
Sentinel-5 Precursor,https://www.youtube.com/watch?v=O7-YYxVfjqU,0.006095,0.006875,0.119007,0.482350,0.004569,0.759741,2017-10-05 12:05:49,86,0.0112,27.0000,0.0116,2411,27,0,1,28,67508
C295 FWSAR - Painting Process,https://www.youtube.com/watch?v=bT3Ucb1b-j4,0.009514,0.006780,0.022014,0.498356,0.054704,9.411874,2019-10-08 12:36:09,80,0.0109,250.0000,0.0116,22969,250,0,16,266,6109754
APT Check Service von Airbus Defence and Space,https://www.youtube.com/watch?v=TDIoz44Zq4s,0.005814,0.006950,0.346574,0.375000,0.000534,0.069387,2016-03-10 20:24:58,151,0.0115,3.0000,0.0115,260,3,0,0,3,780
SPOT BaseMap and Forest Biodiversity in Madagascar,https://www.youtube.com/watch?v=GBTk7zoJSUM,0.005770,0.007003,0.346574,0.375000,0.002657,0.348122,2024-05-22 08:13:42,157,0.0115,3.0000,0.0115,262,3,0,0,3,786
A330 MRTT -  Multi Role Tanker Transport aircraft,https://www.youtube.com/watch?v=fmGJegdp-xs,0.006667,0.006812,0.062052,0.492731,0.009563,1.654829,2016-07-28 07:53:11,48,0.0112,67.0000,0.0114,5970,67,0,1,68,405960
What is OneAtlas?,https://www.youtube.com/watch?v=cLWRsYA9RJU,0.006351,0.006870,0.084592,0.488889,0.009629,1.654983,2020-01-20 08:57:03,171,0.0114,44.0000,0.0114,3867,44,0,0,44,170148
"10,000 hours of A400M flight test",https://www.youtube.com/watch?v=khDgwQbv7ks,0.007067,0.006775,0.047545,0.494909,0.017757,3.097624,2018-11-23 10:02:47,151,0.0111,95.0000,0.0113,8548,95,0,2,97,829156
Making our oceans safer,https://www.youtube.com/watch?v=DNPvwPdB70s,0.005993,0.006726,0.116114,0.482954,0.005377,0.916309,2018-10-24 11:59:14,133,0.0110,28.0000,0.0113,2556,28,0,1,29,74124
Interview with Olivier Pronier. EURONAVAL 2018,https://www.youtube.com/watch?v=Wp_P2VVEJ1w,0.005706,0.006828,0.346574,0.375000,0.000717,0.095001,2018-10-24 11:59:14,37,0.0113,3.0000,0.0113,265,3,0,0,3,795
A400M Spanish Air Force Final Assembly Line Process,https://www.youtube.com/watch?v=qePqnRxKdmo,0.006111,0.006797,0.108304,0.484375,0.004577,0.786156,2016-11-17 11:06:59,31,0.0113,31.0000,0.0113,2748,31,0,0,31,85188
Training Solutions with STAR*BRICKS®,https://www.youtube.com/watch?v=bftk8rrw3wA,0.005721,0.006725,0.230259,0.450000,0.001260,0.203152,2015-08-03 11:42:25,129,0.0112,9.0000,0.0112,806,9,0,0,9,7254
A400M Belgium Complete Process,https://www.youtube.com/watch?v=afoBTJVR4m8,0.009653,0.006522,0.021187,0.498438,0.070021,12.541703,2020-12-22 13:02:27,119,0.0104,262.0000,0.0111,25076,262,0,17,279,6996204
PerúSAT-1 Mission,https://www.youtube.com/watch?v=RuQyJk48yss,0.005983,0.006689,0.116114,0.482759,0.004076,0.708918,2016-09-16 10:04:33,140,0.0111,28.0000,0.0111,2522,28,0,0,28,70616
Airbus flight engineer talks about Winglets in C295W,https://www.youtube.com/watch?v=-8_X5csxuJU,0.005746,0.006661,0.180537,0.466667,0.001956,0.330173,2015-12-14 14:19:23,46,0.0111,14.0000,0.0111,1266,14,0,0,14,17724
EDRS - SpaceDataHighway: How it works,https://www.youtube.com/watch?v=HyEMxouA874,0.006480,0.006547,0.062052,0.492807,0.013836,2.478651,2019-07-11 08:25:36,110,0.0107,67.0000,0.0110,6270,67,0,2,69,432630
What is SmartForce?,https://www.youtube.com/watch?v=wUCf7Jto60A,0.005223,0.005919,0.136326,0.479438,0.005022,0.882764,2018-07-18 10:23:13,122,0.0086,22.0000,0.0110,2549,22,0,6,28,71372
CyberRange: Integration and simulation platform of IT/OT systems,https://www.youtube.com/watch?v=37yPDcoD6Q8,0.005994,0.006528,0.092222,0.487636,0.015122,2.708710,2022-09-27 07:49:21,113,0.0106,39.0000,0.0109,3672,39,0,1,40,146880
Airbus Aerial: Enabling a future of aerial services,https://www.youtube.com/watch?v=tDjVtZodPA8,0.005850,0.006539,0.119007,0.482143,0.004215,0.749391,2017-05-10 14:10:29,63,0.0108,27.0000,0.0108,2489,27,0,0,27,67203
"Space Tug, an autonomous spacecraft",https://www.youtube.com/watch?v=Oe1Wrbz07ls,0.007036,0.006333,0.043040,0.495743,0.018230,3.336755,2017-09-27 10:02:40,91,0.0102,108.0000,0.0108,10616,108,0,7,115,1220840
Interview Frédéric Servat - Secure Communication Sales Manager,https://www.youtube.com/watch?v=3PNXYIM_EdA,0.005392,0.006493,0.346574,0.250000,0.000418,0.038904,2019-11-27 10:29:32,51,0.0108,1.0000,0.0108,93,1,0,0,1,93
Airbus launches its Future Air Power vision,https://www.youtube.com/watch?v=qCL1e1MJtSw,0.090425,0.006213,0.001727,0.500322,0.851258,158.707208,2017-11-08 11:31:01,152,0.0099,4922.0000,0.0107,498257,4922,0,422,5344,2662685408
Orion Malware équipe les stations blanches KUB,https://www.youtube.com/watch?v=XdgurAHElJ0,0.005444,0.006486,0.277987,0.428571,0.002406,0.385676,2022-06-20 08:43:46,101,0.0107,6.0000,0.0107,561,6,0,0,6,3366
Airbus Defence and Space – what’s next?,https://www.youtube.com/watch?v=vvYnXFrdEmc,0.013472,0.006373,0.012367,0.499090,0.072043,13.491362,2016-09-27 11:04:28,156,0.0105,502.0000,0.0107,47847,502,0,8,510,24401970
Interview with Bruno Fichefeux Airbus' head of FCAS,https://www.youtube.com/watch?v=mEI_zwhnM_A,0.006292,0.006432,0.067391,0.491803,0.011958,2.207679,2019-06-20 07:27:18,257,0.0107,60.0000,0.0107,5631,60,0,0,60,337860
Introduction to the Future Stars of the Australian Space Industry: Sophie Hagley,https://www.youtube.com/watch?v=lOEqLI1U9jo,0.005335,0.006461,0.346574,0.250000,0.000782,0.073467,2022-12-12 11:04:40,104,0.0106,1.0000,0.0106,94,1,0,0,1,94
"Bruno Fichefeux, Head of FCAS at Airbus about Digital ILA",https://www.youtube.com/watch?v=ez-G7tu7KOw,0.005384,0.006429,0.321888,0.400000,0.001143,0.171979,2020-06-18 15:23:25,192,0.0106,4.0000,0.0106,376,4,0,0,4,1504
Enduropale 2019 : what is the fire service looking for ?,https://www.youtube.com/watch?v=LKH-w49AH5E,0.005416,0.006420,0.277987,0.428571,0.001302,0.209736,2019-02-01 20:44:34,57,0.0106,6.0000,0.0106,564,6,0,0,6,3384
"Surface Movement Monitoring with TerraSAR-X: Burgan Oilfield, Kuwait",https://www.youtube.com/watch?v=CYtCrPkqINM,0.005703,0.006212,0.101581,0.486009,0.005852,1.074850,2017-10-17 13:57:37,165,0.0100,34.0000,0.0106,3398,34,0,2,36,122328
A400M UAV Launcher,https://www.youtube.com/watch?v=8BbyL28JnOQ,0.018605,0.005978,0.008959,0.500026,0.215038,40.590143,2021-01-14 13:28:53,166,0.0092,736.0000,0.0106,80222,736,0,113,849,68108478
Eurofighter Unleashed - Dominating the Skies,https://www.youtube.com/watch?v=b5kF2IrNu0M,0.033087,0.006487,0.004448,0.499863,2.169970,411.000671,2025-05-13 09:41:18,110,0.0102,1667.0000,0.0106,162982,1667,0,53,1720,280329040
Starling Launch Webinar | Discover everything about Starling,https://www.youtube.com/watch?v=Rntza0caHN4,0.005366,0.006176,0.166660,0.470899,0.002752,0.492600,2017-06-30 13:08:37,2898,0.0099,16.0000,0.0106,1611,16,0,1,17,27387
Best of C295W North American Tour,https://www.youtube.com/watch?v=eLgpSeMimL4,0.016066,0.005941,0.010647,0.499856,0.095351,18.062512,2016-07-12 11:32:59,274,0.0092,600.0000,0.0105,65449,600,0,90,690,45159810
Témoignage - Comment Jean-Baptiste utilise Farmstar pour ses apports en azote ?,https://www.youtube.com/watch?v=9UokbWEvnjQ,0.005195,0.006098,0.207076,0.458772,0.002980,0.522620,2020-06-23 15:15:00,184,0.0096,11.0000,0.0105,1140,11,0,1,12,13680
Manned Unmanned Teaming Highlights 2022,https://www.youtube.com/watch?v=UNBz2oHlpUQ,0.005352,0.006389,0.277987,0.428571,0.002948,0.480950,2023-03-14 17:15:56,45,0.0105,6.0000,0.0105,571,6,0,0,6,3426
Measat- 3b,https://www.youtube.com/watch?v=zLhg8niuV5Y,0.005531,0.006116,0.116114,0.483109,0.003611,0.665331,2014-09-12 08:26:42,128,0.0098,28.0000,0.0105,2856,28,0,2,30,85680
Découvrez la nouvelle offre Farmstar : Eco et Neo,https://www.youtube.com/watch?v=dX_SLXy0Crk,0.004694,0.005709,0.321888,0.401048,0.001465,0.232875,2020-11-03 15:22:17,6577,0.0084,4.0000,0.0105,477,4,0,1,5,2385
GRACE-FO satellites,https://www.youtube.com/watch?v=lNg06fUnnrc,0.005653,0.006303,0.122068,0.481481,0.004118,0.758554,2017-06-22 08:19:30,128,0.0105,26.0000,0.0105,2487,26,0,0,26,64662
Explore the capabilities of Pléiades Neo HD15 with Victor Baudin,https://www.youtube.com/watch?v=SJZabrZmRsY,0.005241,0.006392,0.366204,0.333333,0.002129,0.272467,2024-07-09 06:44:40,420,0.0104,2.0000,0.0104,192,2,0,0,2,384
C295W in Antarctica - interview,https://www.youtube.com/watch?v=gQZLIlKPX7k,0.005133,0.006000,0.207076,0.458766,0.001695,0.301224,2015-12-14 14:21:50,57,0.0095,11.0000,0.0104,1155,11,0,1,12,13860
1. How to build an A400M - Fuselage assembly,https://www.youtube.com/watch?v=6S8uKIyYfFM,0.006694,0.006137,0.047545,0.494950,0.017576,3.369253,2018-09-27 14:25:47,59,0.0100,95.0000,0.0103,9489,95,0,3,98,929922
CyberRange : Plateforme d’intégration et de simulation de systèmes IT/OT,https://www.youtube.com/watch?v=WG3C630ApCc,0.005305,0.006240,0.217990,0.454545,0.004057,0.717748,2022-09-27 07:45:29,113,0.0103,10.0000,0.0103,973,10,0,0,10,9730
M&L - CN235 and C295 models,https://www.youtube.com/watch?v=PWYJmKNhJkA,0.018689,0.005804,0.009000,0.499957,0.102993,20.030761,2015-04-29 13:15:46,170,0.0090,732.0000,0.0103,81393,732,0,104,836,68044548
ExoMars arrival seen by Mars Express,https://www.youtube.com/watch?v=HZonfgIuhwc,0.010036,0.005980,0.019719,0.498593,0.043455,8.447842,2016-10-11 13:42:41,78,0.0096,286.0000,0.0103,29841,286,0,20,306,9131346
Military Aircraft training services,https://www.youtube.com/watch?v=zlOWE6JxZdg,0.005297,0.006120,0.188504,0.464286,0.001850,0.338219,2016-02-02 10:10:48,148,0.0102,13.0000,0.0102,1280,13,0,0,13,16640
Earth Observation Satellite Portfolio,https://www.youtube.com/watch?v=2225T8EW8iI,0.006564,0.006033,0.049150,0.494620,0.012893,2.534814,2016-07-29 09:02:33,275,0.0100,91.0000,0.0101,9142,91,0,1,92,841064
